 haskell-echo
 haskell-ed25519
 haskell-edit-distance
 haskell-hackage-security
 haskell-hashable
 haskell-http
 haskell-indexed-traversable
 haskell-indexed-traversable-instances
 haskell-integer-logarithms
 haskell-lukko
 haskell-network
 haskell-network-uri
 haskell-onetuple
 haskell-primitive
 haskell-quickcheck
 haskell-random
 haskell-regex-base
 haskell-regex-posix
 haskell-regex-tdfa
 haskell-resolv
 haskell-scientific
 haskell-semialign
 haskell-semigroupoids
 haskell-splitmix
 haskell-statevar
 haskell-strict
 haskell-tagged
 haskell-tar
 haskell-text-short
 haskell-th-abstraction
 haskell-th-compat
 haskell-these
 haskell-time-compat
 haskell-transformers-compat
 haskell-unordered-containers
 haskell-uuid-types
 haskell-vector
 haskell-witherable
 haskell-zlib
 hicolor-icon-theme
 hoedown-static
 html-xml-utils
 httrack-static
 hunspell-en-us
 hunspell-hu
 hunspell-nl
 hunspell-ru
 hunspell-static
 hw-probe
 i2pd-static
 icu-devtools
 id3lib-static
 imagemagick-static
 imlib2-static
 inkscape-extensions
 inkscape-tutorials
 inotify-tools
 inotify-tools-static
 iperf3-static
 ipset-static
 iptables-static
 ircd-irc2
 iso-codes
 iverilog-static
 jbig2dec-static
 jbig2enc-static
 jcal-static
 jfrog-cli
 jira-go
 jq-static
 json-c
 json-c-static
 json-glib
 jsoncpp-static
 kak-lsp
 kcptun-client
 kcptun-server
 keybinder-static
 kphp-static
 kphp-timelib
 ladspa-sdk
 lastpass-cli
 latino-static
 ldns-static
 leptonica-static
 lftp-static
 lhasa-static
 liba52-static
 libacl-static
 libaio-static
 libandroid-execinfo
 libandroid-execinfo-static
 libandroid-glob
 libandroid-glob-static
 libandroid-posix-semaphore
 libandroid-posix-semaphore-static
 libandroid-shmem
 libandroid-shmem-static
 libandroid-spawn
 libandroid-spawn-static
 libandroid-support
 libandroid-support-static
 libandroid-sysv-semaphore
 libandroid-sysv-semaphore-static
 libandroid-wordexp
 libandroid-wordexp-static
 libao-static
 libaom-static
 libapt-pkg-perl
 libarchive-static
 libarrow-cpp
 libarrow-python
 libart-lgpl
 libart-lgpl-static
 libasm-static
 libass-static
 libassuan-static
 libatkmm-1.6
 libatomic-ops
 libatomic-ops-static
 libbcprov-java
 libblosc-static
 libbluray-static
 libbluray-utils
 libbs2b-static
 libbsd-static
 libburn-static
 libc-client
 libc-client-static
 libcaca-static
 libcairo-static
 libcairomm-1.0
 libcairomm-1.16
 libcanberra-static
 libcap-ng
 libcap-ng-static
 libcap-static
 libcddb-static
 libceres-solver
 libcln-static
 libcloog-static
 libcoap-static
 libcoinor-osi
 libcoinor-osi-static
 libcoinor-utils
 libcoinor-utils-static
 libcommons-lang3-java
 libcompiler-rt
 libconfig-static
 libconfuse-static
 libcpufeatures-static
 libcroco-static
 libcryptsetup-static
 libcunit-static
 libcurl-static
 libczmq-static
 libdaemon-static
 libdb-static
 libdbusmenu-qt
 libde265-static
 libdmtx-static
 libdns-sd
 libdns-sd-static
 libduckdb-static
 libdvbcsa-static
 libdvbpsi-static
 libdvdread-static
 libdw-static
 libedit-static
 libelf-static
 libev-static
 libevdev-static
 libexecinfo-static
 libexif-static
 libexpat-static
 libfakekey-static
 libfdk-aac
 libfdk-aac-static
 libffi-static
 libfinalcut-static
 libflac-static
 libflann-static
 libfm-extra
 libfm-extra-static
 libfm-qt
 libfm-static
 libfontenc-static
 libfreexl-static
 libfuse2-static
 libgc-static
 libgcrypt-static
 libgd-static
 libgf2x-static
 libgfshare-static
 libglade-static
 libglibmm-2.4
 libglibmm-2.68
 libgmime-static
 libgmp-static
 libgnomecanvas-static
 libgnustep-base
 libgnutls-static
 libgpg-error
 libgpg-error-static
 libgsasl-static
 libgsf-static
 libhandy-0.0
 libhdf5-static
 libheif-progs
 libheif-static
 libhtmlcxx-static
 libhyphen-static
 libice-static
 libiconv-static
 libicu-static
 libid3tag-static
 libidn-static
 libidn2-static
 libimagequant-static
 libimobiledevice-static
 libiodbc-static
 libisl-static
 libisoburn-static
 libisofs-static
 libjansson-static
 libjasper-utils
 libjpeg-turbo
 libjpeg-turbo-progs
 libjpeg-turbo-static
 libjxl-progs
 libjxl-static
 libksba-static
 liblightning-static
 libliquid-dsp
 libliquid-dsp-static
 libllvm-static
 liblmdb-static
 liblo-static
 liblog4c-static
 liblrdf-static
 liblua51-static
 liblua52-static
 liblua53-static
 liblua54-static
 libluajit-static
 liblz4-static
 liblzma-static
 liblzo-static
 libmaa-static
 libmad-static
 libmatekbd-static
 libmateweather-static
 libmaxminddb-static
 libmaxminddb-tools
 libmcrypt-static
 libmd-static
 libmediainfo-static
 libmesode-static
 libmhash-static
 libmicrohttpd-static
 libminizip-static
 libmnl-static
 libmodplug-static
 libmp3lame-static
 libmp3splt-static
 libmpc-static
 libmpfr-static
 libmsgpack-cxx
 libmsgpack-static
 libmypaint-static
 libnats-c
 libnats-c-static
 libneon-static
 libnet-static
 libnetfilter-queue
 libnetfilter-queue-static
 libnettle-static
 libnewt-static
 libnfc-static
 libnfnetlink-static
 libnfs-static
 libnftnl-static
 libnghttp2-static
 libnl-static
 libnova-static
 libnpth-static
 libnspr-static
 libnss-static
 libntl-static
 libogg-static
 liboggz-static
 libopencore-amr
 libopencore-amr-static
 libopenmpt-static
 libopus-static
 libopusenc-static
 libosl-static
 libosmpbf-static
 libotr-static
 libp8-platform
 libp8-platform-static
 libpangomm-1.4
 libpangomm-2.48
 libpano13-static
 libpaper-static
 libpcap-static
 libpciaccess-static
 libpcsclite-static
 libpipeline-static
 libpixman-static
 libplist-static
 libpng-static
 libpngwriter-static
 libpopt-static
 libportal-gtk3
 libportal-gtk4
 libportal-qt5
 libprotobuf-c
 libprotobuf-c-static
 libpsl-static
 libraptor2-static
 libraqm-static
 librasqal-static
 librav1e-static
 libregexp-assemble-perl
 libresolv-wrapper
 libretls-static
 librnnoise-static
 librocksdb-static
 librsvg-static
 librttopo-static
 librusty-v8
 libsasl-static
 libsearpc-static
 libseccomp-static
 libsecp256k1-static
 libsigc++-2.0
 libsigc++-3.0
 libsignal-protocol-c
 libsigsegv-static
 libsixel-static
 libsm-static
 libsndfile-static
 libsodium-static
 libsoldout-static
 libsophia-static
 libspatialite-static
 libspectre-static
 libspice-protocol
 libspice-server
 libspice-server-static
 libsqlite-static
 libsqlite-tcl
 libssh2-static
 libstemmer-static
 libstrophe-static
 libtalloc-static
 libtasn1-static
 libtd-static
 libtheora-static
 libthread-db
 libtiff-static
 libtiff-utils
 libtirpc-static
 libtorrent-rasterbar
 libtorrent-static
 libtree-ldd
 libtreesitter-static
 libtsduck-static
 libtwolame-static
 libuber-h3
 libuchardet-static
 libucontext-static
 libudfread-static
 libunique-static
 libunistring-static
 libupscaledb-static
 libusb-static
 libusbmuxd-static
 libusbredir-static
 libuuid-static
 libuv-static
 libvbisam-static
 libvips-static
 libvmaf-static
 libvorbis-static
 libvpx-static
 libwavpack-static
 libwayland-cross-scanner
 libwayland-protocols
 libwayland-static
 libwebp-static
 libwebrtc-audio-processing
 libwebrtc-audio-processing-static
 libwv-static
 libx11-static
 libx264-static
 libx265-static
 libxapian-static
 libxau-static
 libxaw-static
 libxcb-static
 libxcomposite-static
 libxcursor-static
 libxdamage-static
 libxdg-basedir
 libxdg-basedir-static
 libxdmcp-static
 libxext-static
 libxfce4ui-static
 libxfce4util-static
 libxfixes-static
 libxfont2-static
 libxft-static
 libxi-static
 libxinerama-static
 libxkbfile-static
 libxklavier-static
 libxls-static
 libxlsxwriter-static
 libxml2-static
 libxml2-utils
 libxmu-static
 libxpm-static
 libxrandr-static
 libxrender-static
 libxshmfence-static
 libxslt-static
 libxss-static
 libxt-static
 libxtst-static
 libxv-static
 libxxf86dga-static
 libxxf86vm-static
 libyaml-cpp
 libyaml-static
 libzen-static
 libzita-convolver
 libzmq-static
 libzthread-static
 libzxing-cpp
 lighttpd-static
 lite-xl
 lite-xl-static
 littlecms-static
 littlecms-utils
 llvm-tools
 love10-static
 lowdown-static
 lua-language-server
 lua-lgi
 lua-lpeg
 lxc-static
 lxde-icon-theme
 lximage-qt
 lxmenu-data
 lxqt-about
 lxqt-archiver
 lxqt-build-tools
 lxqt-composer-settings
 lxqt-config
 lxqt-globalkeys
 lxqt-notificationd
 lxqt-openssh-askpass
 lxqt-panel
 lxqt-qtplugin
 lxqt-runner
 lxqt-session
 lxqt-themes
 lzlib-static
 magic-wormhole-rs
 mailutils-static
 make-guile
 marco-static
 mariadb-static
 marisa-static
 matchbox-keyboard
 mate-applet-brisk-menu
 mate-common
 mate-desktop
 mate-desktop-static
 mate-menus
 mate-menus-static
 mate-panel
 mate-panel-static
 mate-session-manager
 mate-settings-daemon
 mate-settings-daemon-static
 mate-terminal
 mautrix-whatsapp
 mdbook-katex
 mdbook-linkcheck
 mdbook-mermaid
 mdbook-open-on-gh
 mdbook-plantuml
 mdbook-toc
 mdbtools-static
 mdns-scan
 menu-cache
 menu-cache-static
 mercury-static
 mesa-demos
 mime-support
 mimetic-static
 mingw-w64
 mingw-w64-crt
 mingw-w64-gcc-libs
 miniupnpc-static
 minizinc-static
 mono-static
 moon-buggy
 mosh-git
 mousepad-static
 mpg123-static
 mpv-x
 mruby-static
 mtd-utils
 mtdev-static
 mumble-server
 mupdf-static
 mupdf-tools
 music-file-organizer
 mypaint-brushes
 n-t-roff-sc
 natpmpc-static
 ncspot-mpris
 ncurses-static
 ncurses-ui-libs
 ncurses-ui-libs-static
 ncurses-utils
 ndk-multilib
 ndk-sysroot
 neovim-nightly
 net-snmp
 net-snmp-static
 net-tools
 netcat-openbsd
 netcdf-c
 netcdf-c-static
 news-flash-gtk
 nexttrace-enhanced
 nlohmann-json
 nmap-ncat
 no-more-secrets
 nodejs-lts
 nss-utils
 o-editor
 oathtool-static
 obconf-qt
 ocl-icd
 ocrad-static
 ocs-url
 octomap-static
 okc-agents
 oneko-sakura
 oniguruma-static
 oorexx-static
 open-adventure
 open-zwave
 openal-soft
 openbox-static
 opencc-tools
 opencl-clhpp
 opencl-headers
 opencolorio-static
 opencv-python
 openethereum-utils
 openjdk-17
 openjpeg-tools
 openldap-static
 openmpi-static
 openssh-sftp-server
 openssl-1.1
 openssl-1.1-static
 openssl-static
 openssl-tool
 openssl1.1-tool
 openttd-gfx
 openttd-msx
 openttd-sfx
 opus-tools
 opusfile-static
 osmium-tool
 ossp-uuid
 ossp-uuid-static
 otter-browser
 p11-kit
 panda3d-samples
 panda3d-static
 papirus-icon-theme
 pari-static
 parole-static
 parted-static
 pass-otp
 pavucontrol-qt
 pcaudiolib-static
 pcmanfm-qt
 pcre-static
 pcre2-static
 photon-rss
 php-apache
 php-apcu
 php-fpm
 php-imagick
 php-ldap
 php-pgsql
 php-psr
 php-redis
 php-sodium
 php-zephir-parser
 php7-apache
 php7-fpm
 php7-pgsql
 pidgin-static
 pinentry-gtk
 pkg-config
 play-audio
 plotutils-static
 poke-static
 polyml-static
 pomodoro-curses
 poppler-data
 poppler-qt
 portaudio-static
 postgresql-static
 potrace-static
 povray-data
 procps-static
 proot-distro
 proton-bridge
 proxmark3-git
 proxychains-ng
 psutils-static
 ptex-static
 ptunnel-ng
 pulseaudio-glib
 pulseaudio-glib-static
 pulseaudio-static
 pure-ftpd
 putty-tools
 pypy-tkinter
 pypy3-tkinter
 pystring-static
 python-apsw
 python-apt
 python-bcrypt
 python-cryptography
 python-numpy
 python-numpy-static
 python-pillow
 python-static
 python-tkinter
 python-tldp
 python-torch
 python-torch-static
 python-torchvision
 python-xcbgen
 python2-six
 python2-static
 python2-xlib
 qalc-static
 qemu-common
 qemu-system-aarch64
 qemu-system-aarch64-headless
 qemu-system-arm
 qemu-system-arm-headless
 qemu-system-i386
 qemu-system-i386-headless
 qemu-system-m68k-headless
 qemu-system-ppc
 qemu-system-ppc-headless
 qemu-system-ppc64
 qemu-system-ppc64-headless
 qemu-system-riscv32
 qemu-system-riscv32-headless
 qemu-system-riscv64
 qemu-system-riscv64-headless
 qemu-system-x86-64
 qemu-system-x86-64-headless
 qemu-user-aarch64
 qemu-user-arm
 qemu-user-i386
 qemu-user-m68k
 qemu-user-ppc
 qemu-user-ppc64
 qemu-user-riscv32
 qemu-user-riscv64
 qemu-user-x86-64
 qemu-utils
 qhull-static
 qpdf-static
 qt-creator
 qt5-qtbase
 qt5-qtbase-cross-tools
 qt5-qtbase-gtk-platformtheme
 qt5-qtdeclarative
 qt5-qtdeclarative-cross-tools
 qt5-qtlocation
 qt5-qtmultimedia
 qt5-qtquickcontrols
 qt5-qtquickcontrols2
 qt5-qtscript
 qt5-qtsensors
 qt5-qtsvg
 qt5-qttools
 qt5-qttools-cross-tools
 qt5-qtwebchannel
 qt5-qtwebkit
 qt5-qtwebsockets
 qt5-qtx11extras
 qt5-qtxmlpatterns
 qtxdg-tools
 quick-lint-js
 quickjs-static
 racket-static
 radare2-static
 ragel-static
 railway-cli
 ravencoin-static
 rdiff-backup
 readline-static
 recode-static
 recoll-python
 recoll-static
 recutils-static
 resolv-conf
 restic-server
 rhash-static
 ripgrep-all
 robin-map
 root-repo
 rp-pppoe
 rtmpdump-static
 rubberband-static
 rubiks-cube
 ruby-ri
 runit-static
 rust-analyzer
 rust-bindgen
 rust-docs
 rust-nightly-wasm32-unknown-unknown
 rust-src-nightly
 rust-std-wasm32
 rustc-dev
 salty-chat
 sc-im
 sdl-gfx
 sdl-gfx-static
 sdl-image
 sdl-image-static
 sdl-mixer
 sdl-mixer-static
 sdl-net
 sdl-net-static
 sdl-pango
 sdl-pango-static
 sdl-static
 sdl-ttf
 sdl-ttf-static
 sdl2-image
 sdl2-image-static
 sdl2-mixer
 sdl2-mixer-static
 sdl2-net
 sdl2-net-static
 sdl2-static
 sdl2-ttf
 sdl2-ttf-static
 seafile-client
 seafile-client-static
 secure-delete
 sensible-utils
 serf-static
 shairport-sync
 shared-mime-info
 silversearcher-ag
 slashem-extended
 sleuthkit-static
 smalltalk-static
 snapcast-client
 snapcast-server
 softether-vpn
 sourcekit-lsp
 sox-static
 spatialite-tools
 speedtest-go
 speexdsp-static
 spglib-static
 sqlcipher-static
 squashfs-tools-ng
 squashfs-tools-ng-static
 squashfuse-static
 ssdeep-static
 startup-notification
 startup-notification-static
 stfl-static
 stoken-static
 stunnel-static
 subversion-perl
 subversion-perl-static
 subversion-static
 swi-prolog
 ta-lib
 ta-lib-static
 task-spooler
 tcplay-veracrypt
 tdb-tools
 teckit-static
 telegram-bot-api
 telegram-cli
 telepathy-glib
 telepathy-glib-static
 teleport-tsh
 tenki-php
 termux-am
 termux-am-socket
 termux-api
 termux-apt-repo
 termux-auth
 termux-create-package
 termux-elf-cleaner
 termux-exec
 termux-gui-bash
 termux-gui-package
 termux-keyring
 termux-licenses
 termux-services
 termux-tools
 tesseract-static
 tex-gyre
 texlive-bin
 texlive-bin-static
 texlive-installer
 texstudio-data
 the-powder-toy
 thunar-archive-plugin
 thunar-archive-plugin-static
 thunar-static
 tidy-static
 tigervnc-viewer
 tin-summer
 torsocks-static
 transcode-static
 translate-shell
 transmission-gtk
 trojan-go
 tsduck-java
 tsduck-plugins
 tsduck-python
 tsduck-tools
 ttf-dejavu
 tty-clock
 tty-solitaire
 tumbler-static
 tur-repo
 tuxpaint-data
 unbound-static
 unicorn-static
 update-info-dir
 upscaledb-tools
 urdfdom-headers
 utf8proc-static
 util-linux
 util-linux-static
 valac-static
 valgrind-static
 vamp-plugin-sdk
 vamp-plugin-sdk-static
 vde2-static
 vim-gtk
 vim-python
 vim-runtime
 virustotal-cli
 vlc-qt
 vlc-qt-static
 vlc-static
 vorbis-tools
 vulkan-headers
 vulkan-loader-android
 vulkan-tools
 w3m-img
 webkit2gtk-4.1
 webkit2gtk-driver
 weechat-lua-plugin
 weechat-matrix-rs
 weechat-perl-plugin
 weechat-python-plugin
 weechat-ruby-plugin
 wget2-static
 whitebox-tools
 wireguard-tools
 wireless-tools
 wireless-tools-static
 wireshark-gtk
 wireshark-gtk-static
 wireshark-qt
 wmaker-static
 wpa-supplicant
 wv-tools
 x11-repo
 xapian-tools
 xcb-proto
 xcb-util
 xcb-util-cursor
 xcb-util-cursor-static
 xcb-util-image
 xcb-util-image-static
 xcb-util-keysyms
 xcb-util-keysyms-static
 xcb-util-renderutil
 xcb-util-renderutil-static
 xcb-util-static
 xcb-util-wm
 xcb-util-wm-static
 xcb-util-xrm
 xcb-util-xrm-static
 xfce-theme-manager
 xfce4-appfinder
 xfce4-calculator-plugin
 xfce4-calculator-plugin-static
 xfce4-clipman-plugin
 xfce4-clipman-plugin-static
 xfce4-datetime-plugin
 xfce4-datetime-plugin-static
 xfce4-dev-tools
 xfce4-dict
 xfce4-dict-static
 xfce4-eyes-plugin
 xfce4-eyes-plugin-static
 xfce4-genmon-plugin
 xfce4-genmon-plugin-static
 xfce4-goodies
 xfce4-mailwatch-plugin
 xfce4-mailwatch-plugin-static
 xfce4-netload-plugin
 xfce4-netload-plugin-static
 xfce4-notes-plugin
 xfce4-notes-plugin-static
 xfce4-notifyd
 xfce4-notifyd-static
 xfce4-panel
 xfce4-panel-profiles
 xfce4-panel-static
 xfce4-places-plugin
 xfce4-places-plugin-static
 xfce4-screensaver
 xfce4-screenshooter
 xfce4-screenshooter-static
 xfce4-session
 xfce4-settings
 xfce4-taskmanager
 xfce4-terminal
 xfce4-timer-plugin
 xfce4-timer-plugin-static
 xfce4-wavelan-plugin
 xfce4-wavelan-plugin-static
 xfce4-whiskermenu-plugin
 xfconf-static
 xkeyboard-config
 xmlsec-static
 xorg-font-util
 xorg-fonts-100dpi
 xorg-fonts-75dpi
 xorg-fonts-alias
 xorg-fonts-encodings
 xorg-iceauth
 xorg-luit
 xorg-mkfontscale
 xorg-protocol-txt
 xorg-server
 xorg-server-static
 xorg-server-xvfb
 xorg-twm
 xorg-util-macros
 xorg-xauth
 xorg-xcalc
 xorg-xclock
 xorg-xdpyinfo
 xorg-xev
 xorg-xhost
 xorg-xkbcomp
 xorg-xlsfonts
 xorg-xmessage
 xorg-xprop
 xorg-xrandr
 xorg-xrdb
 xorg-xsetroot
 xorg-xwininfo
 xrdp-static
 xvidcore-static
 xxhash-static
 xz-utils
 yajl-static
 yara-static
 yasm-static
 yuma123-static
 z-push
 zbar-static
 zlib-static
 zsh-completions
 zstd-static
 zzuf-static
